x,y,label
0.03038581143452701,0.7556876879225323,0
0.7695318984345065,0.47033965157107394,1
0.5833408571377255,0.6679967313736853,1
0.21968837762118443,0.9799824745073709,0
0.12578627599167158,0.3900919605306773,0
0.7201625534382909,0.0010876310135494727,1
0.1755804181537649,0.21602231426929042,1
0.548708707374272,0.9690779551703402,0
0.16677968353554085,0.3622867380597421,1
0.12555969896210306,0.9653448741198426,0
0.2587658772932898,0.7503078898662802,0
0.2936069597132037,0.34012333497444236,1
0.016401745037787907,0.24504721990958922,0
0.28946932900008615,0.7931199924022247,0
0.19133837148457145,0.7537490091205403,0
0.8343131532404107,0.815260270648661,1
0.2879202529070012,0.2309284458400387,1
0.7752151900795687,0.8571809420627265,1
0.6119563236488181,0.6757338641017445,1
0.855029042906713,0.15397513220938774,1
0.5542413853694925,0.06876733608584107,1
0.9722957619673166,0.7235836518233337,1
0.5929610223230358,0.39465846248943026,1
0.8830294192611843,0.45821557778152755,1
0.7408393429859141,0.6039781913738764,1
0.24401986894912575,0.8415534640287087,0
0.6174985838201474,0.7163521008225953,1
0.9214336085014462,0.7651199173990694,1
0.4136711581871796,0.7954683395620349,0
0.5304509351461628,0.6316489613142711,1
0.8346394668536514,0.6251152308334836,1
0.36601312970230115,0.30514292779865193,1
0.42088192815167946,0.9939785313476572,0
0.5688101101730964,0.09027010806779612,1
0.06833549239401016,0.36817855367266983,0
0.012372324269011581,0.3058875531506754,0
0.9278723439221891,0.36680774518440085,1
0.6611543138722757,0.5051635877592553,1
0.8631060207136244,0.46661477453333156,1
0.7174237184237957,0.8357778467965323,1
0.7579883671031579,0.1479120010959607,1
0.31424056491471186,0.16744604323317558,1
0.22408369177870524,0.9396311033108394,0
0.22739999362255103,0.11301090782356138,1
0.7538284788080514,0.5219066163076375,1
0.17109238197936327,0.8787605873008126,0
0.7007653747409184,0.779703524957264,1
0.5419892189661942,0.14601742625078584,1
0.09431690354760647,0.22161612814714604,1
0.42286842839457817,0.48916948414626016,1
0.48448172578389614,0.08086336430430108,1
0.46124992021727174,0.2708186097149702,1
0.3829659590425383,0.16572788969465957,1
0.09483568103076156,0.21308726118017585,1
0.8821464717700656,0.13220313387733473,1
0.9279024137309076,0.2457991816122328,1
0.10710405400591272,0.46271361300579594,0
0.3563164846324034,0.7055249023805353,0
0.732722678763677,0.07853019319179244,1
0.17715223762132093,0.816111249977599,0
0.23059850842742036,0.09386792499858987,1
0.2879431661114882,0.8816334216368067,0
0.2691035094698546,0.4396440809491363,1
0.17610743793540162,0.3686485397580045,1
0.45710404318310116,0.337284706747942,1
0.14805707693024084,0.2348320027257651,1
0.7960814024211179,0.08533243697632675,1
0.7093597262584327,0.5562685158491797,1
0.23971836716587003,0.7037035938401356,0
0.6847413001099681,0.06281581463086217,1
0.08874382020495164,0.39390191981821776,0
0.028227361843499943,0.7828556584943126,0
0.9430473594651522,0.19102007794008924,1
0.6083106720677774,0.7105134598884275,1
0.2188338074753935,0.7711559677273505,0
0.04728731883824355,0.6546265576041338,0
0.11841375689236944,0.7881623017807937,0
0.10941616291061407,0.6933856567707422,0
0.2743592150713514,0.9636524539314805,0
0.016039771444058548,0.4282404752892979,0
0.01794019490801868,0.7977278198004542,0
0.7651909123149745,0.10894740777375778,1
0.027719953146053578,0.10424771247966935,1
0.10488513565408697,0.37922065462039767,0
0.35158700202307436,0.30561874647059006,1
0.4305451929262458,0.4293388610763479,1
0.7058345273181675,0.9519298520164468,0
0.9778146878937252,0.5651115954081003,1
0.7818763507723197,0.552572572819864,1
0.37963924093500234,0.1613514690624821,1
0.08019522996092909,0.46738131804925953,0
0.05425885610656078,0.948744917043618,0
0.9634569150391241,0.6010960323025438,1
0.2969517031344847,0.8091689920371049,0
0.6373470327392289,0.4426274923258422,1
0.7285241716912321,0.4243838846064131,1
0.9052356400784692,0.28917095676250826,1
0.13948288282359778,0.10480828295263689,1
0.4679792087814152,0.5329821337725508,1
0.558202193786368,0.016277219339037807,1
0.12030249476658739,0.10932915310264268,1
0.4109774742716086,0.43204896146819716,1
0.9203226962689037,0.38196143375105995,1
0.1178376564631407,0.5968249831836919,0
0.15084849308822157,0.05193639647106951,1
0.12346573450050824,0.2294659479175879,1
0.1392931995885891,0.025132579023550927,1
0.0571063817433729,0.9161838301229966,0
0.3374322728263779,0.906787086101577,0
0.6873838856496474,0.4606461540023119,1
0.6250820249754993,0.8637951076897017,0
0.5432144969350267,0.9002758434717916,0
0.3828163024992949,0.8776893517314616,0
0.3231295545566032,0.1280377624220459,1
0.4144308312675937,0.6353860691379611,0
0.4069304120449938,0.8691604446212372,0
0.0684137983452533,0.0814797323766363,1
0.8679092290875116,0.007350359477623081,1
0.1898181471255218,0.34924612382477715,1
0.03532691907535401,0.9604314712924383,0
0.12819819002931954,0.049286585304413655,1
0.959291001269473,0.8287651659824953,1
0.7336459867972345,0.15993885607003433,1
0.1502413952342434,0.3268276401106629,1
0.2765783558815287,0.6420653752332578,0
0.3307002267254602,0.640177812646916,0
0.5887914812659244,0.9216239942415634,0
0.8978761064546477,0.8474533442983025,1
0.025642408735708,0.02341439500628606,1
0.15096194556837983,0.710976792847305,0
0.3604680750628003,0.9071873342139933,0
0.6274397803889766,0.3941294917488428,1
0.5897989072554662,0.4597199949106493,1
0.6197391174344945,0.9784319352008094,0
0.8071861928695213,0.951085880501995,1
0.3595130167974424,0.783194504480055,0
0.05317924260478868,0.4794316488005754,0
0.0960801162321796,0.22442622951185243,1
0.5145970555169664,0.23165509388454542,1
0.4390825670774654,0.2563073528523452,1
0.5152454275573627,0.45015181486181166,1
0.3197862144212438,0.6315490638102726,0
0.7495308064069998,0.41111741320186956,1
0.9537172192601496,0.6833035551401883,1
0.8095072905690088,0.0024657369163783027,1
0.2200328727416131,0.8792955293238581,0
0.5348162077136739,0.37690235336629596,1
0.1530710980766069,0.11478896918656623,1
0.9778540818396572,0.12600768770188953,1
0.1448237672968764,0.9494582198847873,0
0.9493286326951177,0.4220421275561461,1
0.09254041138389457,0.9737186563430874,0
0.9883153256350738,0.24372589678207646,1
0.409116650364566,0.9117389507918752,0
0.024877018795408046,0.9264993767684109,0
0.877549721409402,0.25768886223465237,1
0.25373183981988423,0.47176322170701057,0
0.6598803998413808,0.26140344734014587,1
0.4034258207853225,0.9790006576034056,0
0.46450621573459716,0.17566271480394924,1
0.09369142916106143,0.9179479010038503,0
0.6048797452074978,0.27833946432560064,1
0.14085124171615448,0.27080933210435265,1
0.07411661314718465,0.13643493367550286,1
0.8267404312727971,0.8482453286437184,1
0.9793631479538434,0.03974559241111353,1
0.5477881330826578,0.29771027603580213,1
0.13059427923758882,0.5260991491906476,0
0.7257570014872388,0.37196692493498973,1
0.45908456192969993,0.21425500509861506,1
0.6425142090132907,0.6914396930094548,1
0.3137945956239635,0.6340796911961486,0
0.15851174556795944,0.24717328358491708,1
0.7117755454232351,0.48134905173149156,1
0.4233194154736044,0.5331729595614462,1
0.8732141145045452,0.6924745665191353,1
0.7927082351579251,0.27227305715408523,1
0.593172327831557,0.7396037387167225,1
0.38372052509379395,0.305485828101,1
0.4759871729053178,0.9619109470219209,0
0.2712458242377571,0.06306105128402306,1
0.16694863562632323,0.6034292102812986,0
0.7821632329784322,0.4026194516708719,1
0.8681935543646592,0.09200979519435737,1
0.30549101711158255,0.25659483533039673,1
0.3173115570404045,0.10459503995488473,1
0.6128230208970665,0.5498991238576869,1
0.9064574190014294,0.8753950816122633,1
0.19443947623318125,0.0712096997674252,1
0.7527600338772626,0.0260938034999304,1
0.3145437870872473,0.5798464146614782,0
0.39665210967118814,0.9073933372395864,0
0.024435680538284044,0.9610155000871656,0
0.5567241206361875,0.5501017276431565,1
0.885965563655335,0.669551458129086,1
0.801908258657625,0.45781692417376807,1
0.7518131574803971,0.30188771139052895,1
0.41876253582539247,0.6624812493916482,0
0.3284382064564695,0.6494186646906448,0
0.38226244758941563,0.2041005396458575,1
0.6304867360254978,0.5307582605802533,1
0.7369530438819193,0.5619142479712014,1
0.12139677582498021,0.4226643311556857,0
0.003908989447398259,0.010118702644534294,1
0.8405960210132788,0.34532910482842294,1
0.4722089637801349,0.8555601894639532,0
0.6711692975368982,0.9459434120900722,0
0.384783071720293,0.5235843088801544,1
0.4465964756017151,0.8279625048261718,0
0.6289078493548073,0.9410854883230266,0
0.7148690685535941,0.7441664688533186,1
0.15549413009939994,0.5810589616334223,0
0.7755640390747082,0.12662041822690195,1
0.925197421207281,0.9580223577962884,1
0.022771988554575295,0.36473261343224694,0
0.9252753791844566,0.03398760732301653,1
0.5475736771634347,0.3877270397621828,1
0.5046937716187783,0.4513994690330063,1
0.5347988209927798,0.198023583140293,1
0.3523324661943361,0.5343974884843605,1
0.07233446792794507,0.07040743755953194,1
0.7006021264753189,0.6066554333639541,1
0.13393039269263707,0.31582202681925453,1
0.9419906550259992,0.6030979795680184,1
0.5054267369124201,0.7527346139071456,0
0.6077096113906998,0.5852933296289181,1
0.007826243874531569,0.16427020239023604,1
0.619275365410048,0.22688631995317288,1
0.2993011547670199,0.993280846934157,0
0.7982946401998052,0.4179948198333865,1
0.8463852911259053,0.6075178458334064,1
0.857825039389564,0.8026730977760235,1
0.4496498264046759,0.6678215789120496,0
0.0034251178512160196,0.22560958274232124,0
0.9330275520279141,0.8120959726161855,1
0.8303655254797356,0.4489338787616499,1
0.3668076034949742,0.22620698985749854,1
0.9166092403408976,0.5269978953908115,1
0.0026507029801546844,0.5694213529116279,0
0.04085625532951198,0.52573664843937,0
0.76683707763295,0.42160653477759935,1
0.9957131528976745,0.7835481136520682,1
0.6802303089349053,0.3848877989348689,1
0.5166533081023492,0.33200077570043274,1
0.9657032479995658,0.09199969463084634,1
0.253917206116831,0.04488478741875801,1
0.8270704073524989,0.7972664581366881,1
0.6461347718320045,0.8298080042400067,1
0.08167080886913192,0.3191638075566856,0
0.6137969980609901,0.44811298023260726,1
0.601100893389894,0.0936514490182705,1
0.7987270532519198,0.2724713921175045,1
0.9259032443557383,0.625230236257994,1
0.8549122116003801,0.8253976690889459,1
0.2639587671836148,0.809652656590532,0
0.19121876737101529,0.18035104762858722,1
0.8210821565141092,0.3666396026958557,1
0.2048166354865123,0.1978042078812654,1
0.9325435461397311,0.6378616921417287,1
0.27297472166547443,0.0664388473764943,1
0.6839965821566865,0.1456270491406788,1
0.9760872887266283,0.9584425651624007,1
0.876426727174118,0.4478073317688125,1
0.14136236458037343,0.6731272027090407,0
0.10879789050967947,0.3935756545396395,0
0.48534256184673663,0.052049909748867806,1
0.492817529048039,0.586087476312478,1
0.6549762445667787,0.8460420961722573,1
0.7416422821907245,0.9462380860722855,0
0.6310750506319331,0.6094962938227833,1
0.11807088263207877,0.6089962693939136,0
0.7002874310295614,0.6526676840573689,1
0.7051909138136346,0.5489767519749341,1
0.29648663571137657,0.20740559497103372,1
0.58619995987878,0.8570647958535366,0
0.685837353241754,0.9973072395086704,0
0.817991007998715,0.3351216632451196,1
0.9149809407657116,0.1633813419483493,1
0.5369033635123657,0.3111462345780155,1
0.9098104068953524,0.34223585194990214,1
0.9401730876654184,0.42747789974270756,1
0.6774574615201264,0.35502668794967307,1
0.8174514248056699,0.25042524074895445,1
0.6292867413332613,0.2824188892711669,1
0.3510214878253233,0.4829321572071028,1
0.14203354166443727,0.7683667746803885,0
0.9854252788550928,0.1529548964662819,1
0.569091764333815,0.9724924113658088,0
0.6184372201204545,0.5875701396131425,1
0.4460062989646213,0.529326240827869,1
0.7760100344482894,0.6078636230721035,1
0.8271233439093667,0.08575151851888163,1
0.17780254088067682,0.6920569466860004,0
0.09004577215727316,0.5089570865409221,0
0.1512793929273084,0.9257962686961142,0
0.8439056475740091,0.8871067280645721,1
0.12323908630675673,0.8209416828342074,0
0.2576471777988144,0.3197161840914632,1
0.7292134622728667,0.05286436032255937,1
0.5652185280626331,0.821098193998386,0
0.3544465328701477,0.13874897617827298,1
0.8799707328649939,0.6828268613908491,1
0.8947311184156054,0.5853910235100843,1
0.15196253338458865,0.8896075728117933,0
0.6324616945090087,0.7549942290585165,1
0.9084640163726941,0.8367509820013482,1
0.4428143444155396,0.6631226067369823,0
0.04996876748785484,0.434967958065015,0
0.6477307459406775,0.9201051648534424,0
0.5318043615057592,0.7682280917389034,0
0.16236459829115724,0.37033326108346143,0
0.5655567671710509,0.10449721498643005,1
0.9606929461460124,0.2126730661811187,1
0.11939487488590306,0.07475082607005934,1
0.9925872211307205,0.3810389430534674,1
0.6154650999211568,0.6362228486677121,1
0.7132424258154898,0.40266127471327706,1
0.7558143281209604,0.43399521769417027,1
0.6799904139909136,0.9652535155351865,0
0.8641431198315364,0.5327201368409091,1
0.6058412930064088,0.601676113052627,1
0.635195645789185,0.011179855128528482,1
0.9717001016714916,0.01631243670829019,1
0.3238425882948456,0.948342646432532,0
0.37765932200155583,0.6260675194792723,0
0.8123319903670183,0.43709189132516724,1
0.01519777129889166,0.4635304268108701,0
0.5168310626780624,0.2305101142888264,1
0.9717710638880825,0.28894093659635356,1
0.620435316145985,0.9928677318804364,0
0.0023104040611845456,0.9352608299341584,0
0.8939740543729541,0.6488020305535029,1
0.29560205525282535,0.15607378053295484,1
0.4988799078256355,0.47167710251812034,1
0.13085482557910044,0.6633626182952969,0
0.9231408392314892,0.3727333110184293,1
0.7577751023813487,0.8261421280635745,1
0.7595362570058432,0.19982238391736618,1
0.5646479583941557,0.736046032298424,1
0.14061079310481805,0.4933035493594643,0
0.6808786631141377,0.08932243269977003,1
0.35166982350843323,0.37387846070792086,1
0.19535047196577526,0.033064186466785994,1
0.8579397477888067,0.739091153057772,1
0.23173093506340103,0.026590426585379467,1
0.9650389846963264,0.7016166550702378,1
0.787473903524855,0.9467842353368794,1
0.7185645294629591,0.6094045007502316,1
0.5277406107474885,0.4788889394043593,1
0.31271489782886563,0.9569757481526643,0
0.7449003360357744,0.02843583859575105,1
0.6140478517050236,0.4814040382608539,1
0.49682389253578485,0.7997497415427641,0
0.4339900032197622,0.5842438537571171,1
0.5555706629913986,0.9880466683993125,0
0.7593240927246756,0.3745505851952585,1
0.4153546385850092,0.4657353145595138,1
0.674262635876807,0.49347201199053214,1
0.722954201267722,0.45283209253085166,1
0.889128916127921,0.6454271224755868,1
0.6134433101748095,0.5833104475765581,1
0.1355088585780042,0.6336469585698792,0
0.6617367417404844,0.8503429084603469,1
0.5246916950806899,0.13184814386972343,1
0.07881320764861033,0.942049546661948,0
0.9791249259928623,0.09146890762494708,1
0.4771865745670395,0.583425167173827,1
0.2901997414025901,0.3512664050686214,1
0.8539345064630617,0.18606722299163048,1
0.010866371039205402,0.4998702935063274,0
0.3733777084966572,0.49523816627209694,1
0.6511125960993276,0.9155365407446044,0
0.9600756899628347,0.8650393876002742,1
0.08494699311362142,0.9984288770197077,0
0.10513633213926354,0.33611147634868643,0
0.479522686298524,0.9099148689303959,0
0.6830134244720891,0.4892045674758534,1
0.9593182756773069,0.33453827920355395,1
0.7809597028974021,0.951919483127126,1
0.8583944259008822,0.8867629172241388,1
0.18844762292674844,0.9427116120181813,0
0.5403222340463183,0.2754760528703698,1
0.07381680249912792,0.9739012975434403,0
0.7348697590540955,0.4210290552875995,1
0.5821541289895155,0.6760653159375946,1
0.9774463175246428,0.6046854307867912,1
0.8712763268125999,0.9698975319733846,1
0.17618880502443113,0.9466514449951194,0
0.7437097482507983,0.1176569982704857,1
0.6427632789788857,0.6357843513579512,1
0.2417511998851415,0.1854151520866738,1
0.12327993526419279,0.71249815030469,0
0.6542026634515917,0.4262695505582982,1
0.42048217819712486,0.22069758275918805,1
0.7370479109488324,0.3520622891865124,1
0.6364182076056205,0.18433732687166982,1
0.7094268769704485,0.2598157240696293,1
0.17382590109773788,0.46988107388878253,0
0.629996925196199,0.38785567455230596,1
0.12637470495800884,0.43022537034903074,0
0.3346909790632099,0.08836513122783474,1
0.7528924304716702,0.6335297613890601,1
0.8422810619839726,0.11807765266030001,1
0.12022612953342382,0.6246081128168194,0
0.6387273133494106,0.2812069049251198,1
0.28074846874455905,0.006408490479589468,1
0.2128121593612895,0.732093010485178,0
0.35076003158054725,0.47542613555373037,1
0.5397297483008502,0.5635680946416924,1
0.9121184186906258,0.5304372596024385,1
0.5688865276009312,0.9602330167121098,0
0.7935632166794113,0.16458137504082548,1
0.01685925797099941,0.8562487379290772,0
0.12344938642405301,0.09025268621207427,1
0.07069078198093004,0.8371224985645882,0
0.49043621410349236,0.2553136651607141,1
0.7532388722296729,0.2463573537200653,1
0.7968260719960402,0.7567509830356899,1
0.9029741103281957,0.4169591838459603,1
0.17129804024678452,0.7556310815695517,0
0.8942203574491154,0.8631309156558115,1
0.5561763955615832,0.3218702217056896,1
0.21185347782001818,0.5897756490091584,0
0.687805362902804,0.9958163934458267,0
0.07134525158801597,0.44052900227772174,0
0.017640651726123946,0.36577258853303085,0
0.860209612066853,0.9825475296021517,1
0.3719233108933039,0.539468033244198,1
0.9193011841258171,0.017955009446708137,1
0.6154701735379041,0.14916411593325596,1
0.2670720706485019,0.9098984277521251,0
0.9666269340233565,0.73346973080738,1
0.959736788080367,0.8458900121287058,1
0.6561273418651565,0.2844055551137532,1
0.5315027435917451,0.15249336104543787,1
0.8885110647028098,0.9540809801551443,1
0.8667982517213878,0.23465549593466872,1
0.2936939313910071,0.3390629538020896,1
0.09029707290430633,0.537318472312483,0
0.5581222874239969,0.02592778658249395,1
0.6558428571513931,0.8299881606918454,1
0.5624568870465149,0.06874075497783017,1
0.8420939065611355,0.5144445085521427,1
0.7391278942635464,0.8570832930380698,1
0.465467651751713,0.8803392204936641,0
0.9659882831530776,0.9155704507196093,1
0.7854929122938524,0.11792398402002946,1
0.040475119067928444,0.5947921969689521,0
0.17932536661509235,0.12665813265067716,1
0.018678147355602692,0.03484402873008774,1
0.9381167475113644,0.3403698411967263,1
0.9663258286990246,0.2231175150830671,1
0.05884755523428076,0.8501288067385031,0
0.28297776368268135,0.24893162122482626,1
0.3635473292822652,0.39375572856957153,1
0.04511319813496606,0.3597151424294651,0
0.6968302770375037,0.6933780889882154,1
0.8603617461281805,0.8690832588902333,1
0.13219497612372766,0.8822851376173277,0
0.28872975418972546,0.19237871033685372,1
0.9093318632314257,0.8108115512161891,1
0.007380554464174183,0.8104102055443108,0
0.219334095559781,0.18697198815336247,1
0.07736972136507492,0.07562536818252774,1
0.07550328241791604,0.8979117012289942,0
0.03768866181869579,0.7399482708363416,0
0.4027957292872357,0.3037674718153154,1
0.036648650729697696,0.20020494632614283,1
0.8101033895913986,0.10156788857152443,1
0.5178779291178875,0.4132060999017724,1
0.9095936740291065,0.9588552294274919,1
0.332464574331936,0.8079801767930622,0
0.18279645402156375,0.33632735199876274,1
0.18126370329441677,0.9644774314919655,0
0.8663733510914265,0.460390625983366,1
0.24897105059640046,0.840226818392234,0
0.43586088869192463,0.13482166867861367,1
0.895741954052549,0.9227792598857422,1
0.40502845959174194,0.6697475395406037,0
0.3113422286499534,0.4375821588434903,1
0.8417257362148375,0.664833490785771,1
0.8037096403351031,0.1438244765388227,1
0.5350642711245897,0.06838682909034399,1
0.07318467606751056,0.8574335408113669,0
0.33857757518997156,0.0022741819827689636,1
0.3814585876641926,0.6826235709031565,0
0.5728671682010865,0.1545549039761538,1
0.5702179027654298,0.3482487073351984,1
0.5933183139025392,0.7738231826319842,1
0.4362446599879205,0.048381439739112464,1
0.7180127502145338,0.32777503360559346,1
0.7310381582527219,0.9531363675858218,0
0.5818444044569497,0.14257474174480367,1
0.34988807395052324,0.6574382407909752,0
0.19108125867432313,0.944972971428841,0
0.8814064199115971,0.7741303741400158,1
0.6997949149788234,0.3871541914981118,1
0.5837521436372062,0.6687197553989646,1
0.26245078243305564,0.0484846290670925,1
0.8350766411709706,0.4409353274818889,1
0.5592003660663395,0.1528603229440303,1
0.3177088861455841,0.6061730864854018,0
0.846615500283032,0.9500619708314539,1
0.12170169886497373,0.9786843990789036,0
0.6497714970435275,0.7806115405517235,1
0.47007646729604835,0.8490966971410049,0
0.23511360497161948,0.8299358746193575,0
0.35945822429976204,0.43889156454783174,1
0.6646852170334178,0.5668154314125681,1
0.5134666812776565,0.7065405190144466,1
0.43409747261116527,0.2208166141456508,1
0.37003778938205456,0.8120782114694108,0
0.4615203496242286,0.5044100614427937,1
0.0912942585626223,0.9930590700116185,0
0.34561810292225115,0.15070583588330877,1
0.3544461008859141,0.9228621924327425,0
0.8390986717915364,0.81739039306558,1
0.8072467933199775,0.8196307034226449,1
0.12185633900822113,0.41795724907088017,0
0.633864381655277,0.5395498016733538,1
0.11818074087692765,0.8622950810416752,0
0.02339467932619388,0.8882866277912879,0
0.7552352552906969,0.6987468119203242,1
0.33804758308829674,0.8481425573978834,0
0.4153009960752634,0.9856384402292294,0
0.13086156492351642,0.9033180780042159,0
0.08223684586996882,0.44672414842412145,0
0.924354528850024,0.9229176341133921,1
0.45729186528613575,0.9433576505571477,0
0.5840061864023094,0.7543253921044805,1
0.3851613799836068,0.8340721796864491,0
0.7697889776304834,0.10141539867327765,1
0.9334484008677713,0.7561523330400339,1
0.2408272238672201,0.3462427123456445,1
0.1490470674637131,0.8979760520309398,0
0.0826566718226962,0.8382190474116094,0
0.8933609673062606,0.2876869402096881,1
0.5524624503634078,0.6112742517596026,1
0.5410767755978094,0.03638380352193504,1
0.03931496288648262,0.09148466358758012,1
0.5689241724837328,0.055574340194024185,1
0.8992147357199027,0.1659977492731265,1
0.7324426860628963,0.425312393794665,1
0.777440359031799,0.9296059018549979,1
0.5274703470747846,0.09165532756664752,1
0.3330911446722079,0.16677249282843365,1
0.7621739014062415,0.531204801655846,1
0.2149748104179674,0.5708365194958144,0
0.7738465824810545,0.14609062313393373,1
0.051479628510083586,0.218227292477027,1
0.006557633169216648,0.6408696784958559,0
0.1402816329208697,0.16899813353613413,1
0.004448229116386759,0.23965804209247266,0
0.9411234703580177,0.4480189755872046,1
0.5344745025169804,0.799093282292166,0
0.23656297471334353,0.8002802870525076,0
0.9756083829121164,0.35391588504378435,1
0.20294292541441727,0.1063462117759405,1
0.05181769274387171,0.29158749649745497,0
0.23941689047598147,0.8040434778728349,0
0.2018000437018328,0.4983883513099374,0
0.33400423062393136,0.37367864957972696,1
0.5177835453206886,0.6795110848875168,1
0.7936302518789465,0.6351444993457932,1
0.051310475469268146,0.7933747029001345,0
0.7705116734271029,0.26811769261540974,1
0.2738337983226694,0.886680492560484,0
0.3401367632660781,0.43098346998117554,1
0.6445505844976913,0.7406520636902836,1
0.2054190934220309,0.685577074420663,0
0.40163716427896545,0.04699243755014326,1
0.052583131840411634,0.08177331360215523,1
0.12610956797351702,0.8190151640494723,0
0.056558895803653586,0.026022704927162077,1
0.519939020917297,0.21129102608985173,1
0.6483088720963484,0.7916777890226614,1
0.7596144372543877,0.6782491972918446,1
0.8483407383088616,0.9159818580070747,1
0.6720450366151454,0.4944585223574103,1
0.7955197590242309,0.8151648847284273,1
0.5084262673212545,0.4338532170963707,1
0.776045150355063,0.3078412347524314,1
0.4426780193785156,0.11657047569502599,1
0.41061480988545596,0.39451711724861016,1
0.6263154827374596,0.9021976293597583,0
0.01796733965755304,0.8575255791195272,0
0.007242760540426274,0.4925581277290265,0
0.0004838724120871385,0.03776096293089193,1
0.7034072194559369,0.5952899491854937,1
0.23712509912038826,0.8725085202977961,0
0.019568485111924994,0.6241610995539967,0
0.9160072884672199,0.4859564804953562,1
0.235025741580983,0.16077763185629446,1
0.6353046121021146,0.5070803323070378,1
0.07054227542008384,0.669507653498266,0
0.5101531667070985,0.36847917550949805,1
0.7202479404861809,0.5393792415436657,1
0.08879248892057323,0.42787844279525555,0
0.1306053876555292,0.05939321841465972,1
0.49316033429580863,0.1034848936278493,1
0.21614228177943096,0.3769747435597435,1
0.8421567260838188,0.09744950000633967,1
0.2660106513169498,0.6637387330709955,0
0.6846233821572028,0.8530691919407658,1
0.35062013181640994,0.5493678626702226,1
0.8849257377259417,0.28077130602850464,1
0.9710740201311179,0.25493289111765294,1
0.6880493473793394,0.8481199468479212,1
0.16774545677985475,0.8291981562898022,0
0.3046144410821935,0.032731249264610685,1
